,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
425,Nikolausmarkt am Leuchtturmplatz in Pries-Friedrichsort,08.12.2024,08.12.2024,13:00,19:30,Wochenmarkt Friedrichsort Leuchttumplatz,Kiel,https://serviceaward-kiel.de/nikolausmarkt-am-leuchtturmplatz-in-pries-friedrichsort/o-c7471002-01ab-4554-ba38-e4ad15f1754a,"['Gastronomie', 'Märkte', 'Kultur']",no music
426,Tatort Hawaii´s Sternstunde,08.12.2024,08.12.2024,14:00,18:00,Tatort Hawaii,Kiel,https://kiel-sailing-city.de/e/tatort-hawaiis-sternstunde/o-2dade8ae-eccd-42d0-889a-401e7fd757a3,"['Gastronomie', 'Kinderprogramm', 'Märkte', 'Sport/Freizeit', 'Kultur']",no music
427,Armstrong,08.12.2024,08.12.2024,14:00,15:00,Mediendom,Kiel,https://kiel-sailing-city.de/e/armstrong/o-69812db5-0d3c-4df8-a031-4dca40c52544,"['Kultursommer', 'Kinderprogramm']",no music
428,Puppentheater auf dem Weihnachtsmarkt,08.12.2024,08.12.2024,14:00,14:30,Weihnachtsmarkt auf dem Holstenplatz,Kiel,https://kiel-sailing-city.de/e/puppentheater-auf-dem-weihnachtsmarkt/o-7f4f5dc9-d1be-4b5f-b4d5-3fa0268a62eb,"['Kultur', 'Theater']",no music
429,Hansen und die Sache mit dem Pinguin,08.12.2024,08.12.2024,14:30,15:30,Niederdeutsche Bühne,Kiel,https://kiel-sailing-city.de/e/hansen-und-die-sache-mit-dem-pinguin/o-c520d96d-a88c-4633-9c18-c7b817329186,"['Kinderprogramm', 'Kultur', 'Theater']",no music
430,Laboer Tannenwald,08.12.2024,08.12.2024,15:00,21:00,Kurpark Laboe,Kiel,https://kiel-sailing-city.de/e/laboer-tannenwald/o-47bf9e22-2147-4acd-afd3-b36b794de676,"['Märkte', 'Kultur', 'Gastronomie']",no music
431,Puppentheater auf dem Weihnachtsmarkt,08.12.2024,08.12.2024,15:00,15:30,Weihnachtsmarkt auf dem Holstenplatz,Kiel,https://kiel-sailing-city.de/e/puppentheater-auf-dem-weihnachtsmarkt/o-76bd694f-b880-4219-aa61-5bbc575e4c5e,"['Kultur', 'Theater']",no music
432,Talking to Water | Gemälde von Susanne Wurlitzer,08.12.2024,08.12.2024,15:00,18:00,Galerie Brennwald,Kiel,https://kiel-sailing-city.de/e/talking-to-water-gemaelde-von-susanne-wurlitzer/o-a1f73355-9274-49b5-98f2-d66877ac3ba2,"['Ausstellung', 'Kultur']",no music
433,"Sonntagsführung durch die Ausstellung ""Kiel festhalten. Stadtansichten von Gretel Riemann""",08.12.2024,08.12.2024,15:30,16:30,Stadtmuseum Warleberger Hof,Kiel,https://kiel-sailing-city.de/e/sonntagsfuehrung-durch-die-ausstellung-kiel-festhalten-stadtansichten-von-gretel-riemann/o-715ba9bb-fee8-44b7-81e7-cc9c60af9d26,"['Führung/Besichtigung', 'Kultur']",no music
434,Arsen und Spitzenhäubchen,08.12.2024,08.12.2024,16:00,18:40,Schauspielhaus Kiel,Kiel,https://serviceaward-kiel.de/arsen-und-spitzenhaeubchen/o-0f3f43de-b0f0-4f30-92c1-b5fe1c7ffa68,"['Kultur', 'Theater']",no music
435,Puppentheater auf dem Weihnachtsmarkt,08.12.2024,08.12.2024,16:00,16:30,Weihnachtsmarkt auf dem Holstenplatz,Kiel,https://kiel-sailing-city.de/e/puppentheater-auf-dem-weihnachtsmarkt/o-a9738f82-de74-468d-b005-212acc10e5c2,"['Kultur', 'Theater']",no music
