,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
90,Dondon - Weit/Weg Tour 2024,2024-12-17,2024-12-17,20:00, ,KNUST,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40266186/150749760,konzerte,True
91,Tom Gaebel & His Orchestra - A Swinging Christmas Tour,2024-12-17,2024-12-17,20:00, ,Laeiszhalle (Großer Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40205080/150483246,konzerte,True
92,John Smith - The Living Kind Tour 2024,2024-12-17,2024-12-17,20:00, ,Nachtasyl,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36781299/150485030,konzerte,True
93,Razz,2024-12-17,2024-12-17,20:00, ,Bahnhof Pauli,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40198911/150469536,konzerte,True
94,Franglish - Prime Germany Tour,2024-12-17,2024-12-17,20:00, ,Große Freiheit 36,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40349944/150901464,konzerte,True
95,Wiener Philharmoniker / Klaus Mäkelä,2024-12-17,2024-12-17,20:00, ,Elbphilharmonie (Großer Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40347356/150889609,konzerte,True
96,Dondon - Weit/Weg Tour 2024,2024-12-17,2024-12-17,20:00, ,Knust,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40348174/150893748,konzerte,True
97,Hanse Swingers,2024-12-17,2024-12-17,20:00, ,Brakula – Bramfelder Kulturladen,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40439882/151163753,konzerte,True
98,Susa Berivan (Singer-Songwriter/ New Folk/ Experimental Pop),2024-12-17,2024-12-17,20:00, ,Pony Bar,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40345174/150880250,konzerte,True
99,Gåte - European Tour 2024,2024-12-17,2024-12-17,20:00, ,Logo,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40349825/150900846,konzerte,True
100,Tom Gaebel & His Orchestra - A Swinging Christmas 2024,2024-12-17,2024-12-17,20:00, ,Laeiszhalle,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36529802/119566283,konzerte,True
101,Gåte - European Tour 2024,2024-12-17,2024-12-17,20:00, ,LOGO,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36767675/150640808,konzerte,True
102,"We Dont Suck, We Blow!",2024-12-17,2024-12-17,20:30, ,Nica Jazz Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350334/150903154,konzerte,True
