,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
66,13. jobmesse hamburg anzeigen,2025-01-25,2025-01-25,10:00, ,Hamburg Cruise Center Altona,"Hamburg, HH",https://www.eventbrite.de/e/13-jobmesse-hamburg-tickets-813728422617?aff=ebdssbdestsearch,business,False
67,The Taylor & Harry Night // Uebel & Gefährlich Hamburg anzeigen,2025-01-24,2025-01-24,23:59, ,Uebel & Gefährlich,"Hamburg, HH",https://www.eventbrite.com/e/the-taylor-harry-night-uebel-gefahrlich-hamburg-tickets-997920907297?aff=ebdssbdestsearch,music,True
68,JazzHall Latin Sessions #1 anzeigen,2025-01-18,2025-01-18,19:30, ,JazzHall (an der HfMT),"Hamburg, HH",https://www.eventbrite.de/e/jazzhall-latin-sessions-1-tickets-1079266437969?aff=ebdssbdestsearch,music,True
69,"SingAlong Hamburg (Hits der 90er & 2000er), 23.01.2025 anzeigen",2025-01-23,2025-01-23,20:00, ,Ferdinandstraße 12,"Hamburg, HH",https://www.eventbrite.de/e/singalong-hamburg-hits-der-90er-2000er-23012025-tickets-1057988595369?aff=ebdssbdestsearch,music,True
70,King Kong Kicks + Rave is King • Uebel & Gefährlich • Hamburg anzeigen,2025-01-11,2025-01-11,23:59, ,Uebel & Gefährlich,"Hamburg, HH",https://www.eventbrite.com/e/king-kong-kicks-rave-is-king-uebel-gefahrlich-hamburg-tickets-1022330487007?aff=ebdssbdestsearch,music,True
71,Eppendorf tanzt 2.0 anzeigen,2025-01-25,2025-01-25,20:00, ,Lounge am Mühlenteich,"Hamburg, HH",https://www.eventbrite.de/e/eppendorf-tanzt-20-tickets-1091927678079?aff=ebdssbdestsearch,music,True
72,HfMT Bigband feat. Walt Weiskopf anzeigen,2025-01-31,2025-01-31,19:30, ,JazzHall (an der HfMT),"Hamburg, HH",https://www.eventbrite.de/e/hfmt-bigband-feat-walt-weiskopf-tickets-1079240410119?aff=ebdssbdestsearch,music,True
73,2ARA ZACK ZACK TOUR HAMBURG anzeigen,2025-01-24,2025-01-24,19:00, ,Logo Concerts GmbH,"Hamburg, HH",https://www.eventbrite.de/e/2ara-zack-zack-tour-hamburg-tickets-1042905567627?aff=ebdssbdestsearch,music,True
74,Liquid Beats WinterEdition @Chandon Winterwonderland 11.01.25 anzeigen,2025-01-11,2025-01-11,14:00, ,Seehaus Hamburg GmbH,"Hamburg, HH",https://www.eventbrite.com/e/liquid-beats-winteredition-chandon-winterwonderland-110125-tickets-1106638919799?aff=ebdssbdestsearch,music,True
75,Nervling anzeigen,2025-01-17,2025-01-17,20:00, ,Kulturdiele,"Hemmoor, NDS",https://www.eventbrite.de/e/nervling-tickets-928461271657?aff=ebdssbdestsearch,music,True
76,BOLLYWOOD NYE 2025 IN HAMBRURG anzeigen,2024-12-31,2024-12-31,23:00, ,"Bahnhof Pauli : Konzerte, Club","Hamburg, HH",https://www.eventbrite.de/e/bollywood-nye-2025-in-hambrurg-tickets-1090962822169?aff=ebdssbdestsearch,music,True
77,werkstatt »playground« anzeigen,2025-01-19,2025-01-19,18:00, ,resonanzraum,"Hamburg, HH",https://www.eventbrite.de/e/werkstatt-playground-tickets-884781343817?aff=ebdssbdestsearch,music,True
78,Jam Session feat. Nils Wogram anzeigen,2025-01-14,2025-01-14,19:30, ,JazzHall (an der HfMT),"Hamburg, HH",https://www.eventbrite.de/e/jam-session-feat-nils-wogram-tickets-1077657345129?aff=ebdssbdestsearch,music,True
79,hörstunde »playground« anzeigen,2025-01-21,2025-01-21,18:00, ,resonanzraum,"Hamburg, HH",https://www.eventbrite.de/e/horstunde-playground-tickets-884809538147?aff=ebdssbdestsearch,music,True
80,Studiokonzert Oboe anzeigen,2025-01-17,2025-01-17,19:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/studiokonzert-oboe-tickets-1064192019979?aff=ebdssbdestsearch,music,True
81,Violinabend anzeigen,2025-01-30,2025-01-30,19:00, ,Hochschule für Musik und Theater (Mendelssohn-Saal),"Hamburg, HH",https://www.eventbrite.de/e/violinabend-tickets-919969783387?aff=ebdssbdestsearch,music,True
82,Prosit Neujahr! anzeigen,2025-01-08,2025-01-08,19:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/prosit-neujahr-tickets-1047820759097?aff=ebdssbdestsearch,music,True
83,Master Night: Moritz Schöwing / Elvin Rodriguez Alvarez anzeigen,2025-01-29,2025-01-29,19:30, ,JazzHall (an der HfMT),"Hamburg, HH",https://www.eventbrite.de/e/master-night-moritz-schowing-elvin-rodriguez-alvarez-tickets-1079210330149?aff=ebdssbdestsearch,music,True
84,Master Night: Matteo Stefani / Julian Grüneberg anzeigen,2025-01-28,2025-01-28,19:30, ,JazzHall (an der HfMT),"Hamburg, HH",https://www.eventbrite.de/e/master-night-matteo-stefani-julian-gruneberg-tickets-1079204923979?aff=ebdssbdestsearch,music,True
85,Studiokonzert Schlagzeug anzeigen,2025-01-16,2025-01-16,19:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/studiokonzert-schlagzeug-tickets-1050557143697?aff=ebdssbdestsearch,music,True
86,6 Saiten - 60 Minuten anzeigen,2025-01-12,2025-01-12,16:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/6-saiten-60-minuten-tickets-1046759615187?aff=ebdssbdestsearch,music,True
87,Analyse und Interpretation anzeigen,2025-01-22,2025-01-22,18:30, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/analyse-und-interpretation-tickets-1095141219869?aff=ebdssbdestsearch,music,True
88,Studiokonzert Violine anzeigen,2025-01-24,2025-01-24,19:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/studiokonzert-violine-tickets-1049597503387?aff=ebdssbdestsearch,music,True
89,Violinabend anzeigen,2025-01-21,2025-01-21,19:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/violinabend-tickets-1083039864389?aff=ebdssbdestsearch,music,True
90,Studiokonzert Gesang anzeigen,2025-01-31,2025-01-31,19:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/studiokonzert-gesang-tickets-1061990695759?aff=ebdssbdestsearch,music,True
